,Index,Base,Base_weight,Base2,Base2_weight,Prep,Prep2,Calc.T,Calc.t,Support,Support2,Support_frac,Support2_frac,Promoter,Promoter_weight,Promoter2,Promoter2_weight,T,H2,O2,CO,H2O,CO2,CH4,TOS,F/W,Pt,Au,Ru,Rh,Ir,Cu,Pd,IWI,WI,CI,SI,SGP,CP,HDP,UGC,SCT,FSP,ME,DP,Calc T (oC),Calc T. (hr),Al2O3,MgO,CeO2,TiO2,ZEO,MnO,Y203,ZrO2,HAP,ACC,Tb4O7,HfO2,La2O3,Co3O4,ThO2,SiO2,Fe2O3,Sm2O3,Gd2O3,Yb2O3,CaO,Li,Ce,Co,Mg,Fe,Mn,Zr,K,Ni,Ca,Cs,V,Rb,Y,Na,La,Gd,Yb,Zn,Re,Ti,Cr,Ho,Nd,Tm,Sm,Er,Sr,YSZ,Temperature (C),H2 vol.%,O2 vol.%,CO vol.%,H2O vol.%,CO2 vol.%,CH4 vol.%,TOS (min),F/W (mg.min/ml),CO Conversion
255,3567,Au,5.0,0,0.0,HDP,0,25,0.0,Al2O3,0,1.0,0.0,Ce,20.0,0,0.0,220.0,60.0,0.0,5.0,15.0,0.0,0.0,60.0,2.5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,25,0.0,1.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,220.0,60.0,0.0,5.0,15.0,0.0,0.0,60.0,2.5,14.46
256,3568,Au,1.0,0,0.0,HDP,0,25,0.0,Al2O3,0,1.0,0.0,Ce,20.0,0,0.0,330.0,0.0,0.0,5.0,15.0,0.0,0.0,60.0,2.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,25,0.0,1.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,330.0,0.0,0.0,5.0,15.0,0.0,0.0,60.0,2.5,23.17
257,3585,Au,5.0,0,0.0,HDP,0,25,0.0,Al2O3,0,1.0,0.0,Ce,20.0,0,0.0,330.0,60.0,0.0,5.0,15.0,0.0,0.0,60.0,2.5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,25,0.0,1.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,330.0,60.0,0.0,5.0,15.0,0.0,0.0,60.0,2.5,23.02
258,3632,Cu,5.0,Pt,1.0,CI,0,450,5.0,CeO2,0,1.0,0.0,0,0.0,0,0.0,260.0,37.9,1.358,9.7,22.8,6.3,0.0,60.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,450,5.0,0.0,0,1.0,0.0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,260.0,37.9,1.358,9.7,22.8,6.3,0.0,60.0,1.0,12.9
259,3645,Cu,5.0,Pt,1.0,CI,0,450,5.0,CeO2,0,1.0,0.0,0,0.0,0,0.0,260.0,37.9,1.358,9.7,22.8,6.3,0.0,60.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,450,5.0,0.0,0,1.0,0.0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,260.0,37.9,1.358,9.7,22.8,6.3,0.0,60.0,1.0,13.2
260,3718,Pt,5.0,0,0.0,SGP,0,500,5.0,Al2O3,CeO2,0.92,0.08,0,0.0,0,0.0,400.0,18.0,0.0,32.0,30.0,10.0,0.0,60.0,0.4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,500,5.0,0.92,0,0.08,0.0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,400.0,18.0,0.0,32.0,30.0,10.0,0.0,60.0,0.4,9.35
261,3719,Pt,5.0,0,0.0,SGP,0,500,5.0,Al2O3,CeO2,0.92,0.08,0,0.0,0,0.0,450.0,18.0,0.0,32.0,30.0,10.0,0.0,60.0,0.4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,500,5.0,0.92,0,0.08,0.0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,450.0,18.0,0.0,32.0,30.0,10.0,0.0,60.0,0.4,17.7
262,3720,Pt,5.0,0,0.0,SGP,0,500,5.0,Al2O3,CeO2,0.92,0.08,0,0.0,0,0.0,500.0,18.0,0.0,32.0,30.0,10.0,0.0,60.0,0.4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,500,5.0,0.92,0,0.08,0.0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,500.0,18.0,0.0,32.0,30.0,10.0,0.0,60.0,0.4,32.2
263,3721,Pt,5.0,0,0.0,SGP,0,500,5.0,Al2O3,CeO2,0.92,0.08,0,0.0,0,0.0,549.0,18.0,0.0,32.0,30.0,10.0,0.0,60.0,0.4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,500,5.0,0.92,0,0.08,0.0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,549.0,18.0,0.0,32.0,30.0,10.0,0.0,60.0,0.4,38.2
264,3722,Pt,5.0,0,0.0,SGP,0,500,5.0,Al2O3,CeO2,0.92,0.08,0,0.0,0,0.0,400.0,18.0,0.0,32.0,30.0,10.0,0.0,60.0,0.4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,500,5.0,0.92,0,0.08,0.0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,400.0,18.0,0.0,32.0,30.0,10.0,0.0,60.0,0.4,13.8
265,3723,Pt,5.0,0,0.0,SGP,0,500,5.0,Al2O3,CeO2,0.92,0.08,0,0.0,0,0.0,450.0,18.0,0.0,32.0,30.0,10.0,0.0,60.0,0.4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,500,5.0,0.92,0,0.08,0.0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,450.0,18.0,0.0,32.0,30.0,10.0,0.0,60.0,0.4,39.0
266,3724,Pt,5.0,0,0.0,SGP,0,500,5.0,Al2O3,CeO2,0.92,0.08,0,0.0,0,0.0,500.0,18.0,0.0,32.0,30.0,10.0,0.0,60.0,0.4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,500,5.0,0.92,0,0.08,0.0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,500.0,18.0,0.0,32.0,30.0,10.0,0.0,60.0,0.4,57.9
267,3725,Pt,5.0,0,0.0,SGP,0,500,5.0,Al2O3,CeO2,0.92,0.08,0,0.0,0,0.0,549.0,18.0,0.0,32.0,30.0,10.0,0.0,60.0,0.4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,500,5.0,0.92,0,0.08,0.0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,549.0,18.0,0.0,32.0,30.0,10.0,0.0,60.0,0.4,55.8
268,3726,Pt,5.0,0,0.0,SGP,0,500,5.0,Al2O3,CeO2,0.92,0.08,0,0.0,0,0.0,400.0,18.0,0.0,32.0,30.0,10.0,0.0,60.0,0.4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,500,5.0,0.92,0,0.08,0.0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,400.0,18.0,0.0,32.0,30.0,10.0,0.0,60.0,0.4,13.5
269,3727,Pt,5.0,0,0.0,SGP,0,500,5.0,Al2O3,CeO2,0.92,0.08,0,0.0,0,0.0,450.0,18.0,0.0,32.0,30.0,10.0,0.0,60.0,0.4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,500,5.0,0.92,0,0.08,0.0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,450.0,18.0,0.0,32.0,30.0,10.0,0.0,60.0,0.4,41.3
270,3728,Pt,5.0,0,0.0,SGP,0,500,5.0,Al2O3,CeO2,0.92,0.08,0,0.0,0,0.0,500.0,18.0,0.0,32.0,30.0,10.0,0.0,60.0,0.4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,500,5.0,0.92,0,0.08,0.0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,500.0,18.0,0.0,32.0,30.0,10.0,0.0,60.0,0.4,60.8
271,3729,Pt,5.0,0,0.0,SGP,0,500,5.0,Al2O3,CeO2,0.92,0.08,0,0.0,0,0.0,550.0,18.0,0.0,32.0,30.0,10.0,0.0,60.0,0.4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,500,5.0,0.92,0,0.08,0.0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,550.0,18.0,0.0,32.0,30.0,10.0,0.0,60.0,0.4,60.5
272,3730,Pt,5.0,0,0.0,SGP,0,500,5.0,Al2O3,CeO2,0.92,0.08,0,0.0,0,0.0,400.0,18.0,0.0,32.0,30.0,10.0,0.0,60.0,0.4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,500,5.0,0.92,0,0.08,0.0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,400.0,18.0,0.0,32.0,30.0,10.0,0.0,60.0,0.4,23.9
273,3731,Pt,5.0,0,0.0,SGP,0,500,5.0,Al2O3,CeO2,0.92,0.08,0,0.0,0,0.0,450.0,18.0,0.0,32.0,30.0,10.0,0.0,60.0,0.4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,500,5.0,0.92,0,0.08,0.0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,450.0,18.0,0.0,32.0,30.0,10.0,0.0,60.0,0.4,58.7
274,3733,Pt,5.0,0,0.0,SGP,0,500,5.0,Al2O3,CeO2,0.92,0.08,0,0.0,0,0.0,549.0,18.0,0.0,32.0,30.0,10.0,0.0,60.0,0.4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,500,5.0,0.92,0,0.08,0.0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,549.0,18.0,0.0,32.0,30.0,10.0,0.0,60.0,0.4,67.5
275,3736,Pt,5.0,0,0.0,SGP,0,500,5.0,Al2O3,CeO2,0.92,0.08,0,0.0,0,0.0,500.0,18.0,0.0,32.0,30.0,10.0,0.0,60.0,0.4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,500,5.0,0.92,0,0.08,0.0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,500.0,18.0,0.0,32.0,30.0,10.0,0.0,60.0,0.4,69.6
276,3737,Pt,5.0,0,0.0,SGP,0,500,5.0,Al2O3,CeO2,0.92,0.08,0,0.0,0,0.0,550.0,18.0,0.0,32.0,30.0,10.0,0.0,60.0,0.4,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,500,5.0,0.92,0,0.08,0.0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,550.0,18.0,0.0,32.0,30.0,10.0,0.0,60.0,0.4,71.2
277,3844,Pt,0.5,0,0.0,WI,0,25,0.0,TiO2,0,1.0,0.0,0,0.0,0,0.0,154.0,0.0,0.0,3.0,10.0,0.0,0.0,60.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,25,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,154.0,0.0,0.0,3.0,10.0,0.0,0.0,60.0,0.5,1.31
278,3847,Pt,0.5,0,0.0,WI,0,25,0.0,TiO2,0,1.0,0.0,0,0.0,0,0.0,244.0,0.0,0.0,3.0,10.0,0.0,0.0,60.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,25,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,244.0,0.0,0.0,3.0,10.0,0.0,0.0,60.0,0.5,21.5
279,3848,Pt,0.5,0,0.0,WI,0,25,0.0,TiO2,0,1.0,0.0,0,0.0,0,0.0,244.0,0.0,0.0,3.0,10.0,0.0,0.0,60.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,25,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,244.0,0.0,0.0,3.0,10.0,0.0,0.0,60.0,0.5,19.7
280,3849,Pt,0.5,0,0.0,WI,0,25,0.0,TiO2,0,1.0,0.0,0,0.0,0,0.0,277.0,0.0,0.0,3.0,10.0,0.0,0.0,60.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,25,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,277.0,0.0,0.0,3.0,10.0,0.0,0.0,60.0,0.5,34.6
281,3855,Pt,0.5,0,0.0,WI,0,25,0.0,TiO2,0,1.0,0.0,0,0.0,0,0.0,384.0,0.0,0.0,3.0,10.0,0.0,0.0,60.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,25,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,384.0,0.0,0.0,3.0,10.0,0.0,0.0,60.0,0.5,97.4
282,3873,Pt,0.5,0,0.0,WI,0,25,0.0,TiO2,0,1.0,0.0,Ca,1.4,0,0.0,172.0,0.0,0.0,3.0,10.0,0.0,0.0,60.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,25,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,172.0,0.0,0.0,3.0,10.0,0.0,0.0,60.0,0.5,2.36
283,3877,Pt,0.5,0,0.0,WI,0,25,0.0,TiO2,0,1.0,0.0,Ca,1.4,0,0.0,257.0,0.0,0.0,3.0,10.0,0.0,0.0,60.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,25,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,257.0,0.0,0.0,3.0,10.0,0.0,0.0,60.0,0.5,54.1
284,3908,Pt,0.5,0,0.0,WI,0,25,0.0,TiO2,0,1.0,0.0,0,0.0,0,0.0,277.0,0.0,0.0,3.0,10.0,0.0,0.0,60.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,25,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,277.0,0.0,0.0,3.0,10.0,0.0,0.0,60.0,0.5,47.8
285,3913,Pt,0.5,0,0.0,WI,0,25,0.0,TiO2,0,1.0,0.0,0,0.0,0,0.0,335.0,0.0,0.0,3.0,10.0,0.0,0.0,60.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,25,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,335.0,0.0,0.0,3.0,10.0,0.0,0.0,60.0,0.5,92.4
286,3952,Pt,0.5,0,0.0,WI,0,25,0.0,TiO2,0,1.0,0.0,Ca,1.4,0,0.0,172.0,0.0,0.0,3.0,10.0,0.0,0.0,60.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,25,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,172.0,0.0,0.0,3.0,10.0,0.0,0.0,60.0,0.5,2.22
287,3959,Pt,0.5,0,0.0,WI,0,25,0.0,TiO2,0,1.0,0.0,Ca,1.4,0,0.0,257.0,0.0,0.0,3.0,10.0,0.0,0.0,60.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,25,0.0,0.0,0,0.0,1.0,0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,257.0,0.0,0.0,3.0,10.0,0.0,0.0,60.0,0.5,53.8
288,4329,Ru,2.74,0,0.0,IWI,0,25,0.0,Al2O3,Tb4O7,0.95,0.0084,0,0.0,0,0.0,299.0,0.0,0.0,1.0,2.0,0.0,0.0,60.0,1.0,0.0,0.0,2.74,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,25,0.0,0.95,0,0.034,0.0,0,0,0.0,0.0,0,0,0.0084,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,299.0,0.0,0.0,1.0,2.0,0.0,0.0,60.0,1.0,70.3
289,4330,Ru,2.74,0,0.0,IWI,0,25,0.0,Al2O3,Tb4O7,0.95,0.0084,0,0.0,0,0.0,299.0,0.0,0.0,1.0,2.0,0.0,0.0,60.0,1.0,0.0,0.0,2.74,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,25,0.0,0.95,0,0.034,0.0,0,0,0.0,0.0,0,0,0.0084,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,299.0,0.0,0.0,1.0,2.0,0.0,0.0,60.0,1.0,77.3
