,Base,Base_weight,Base2,Base2_weight,Prep,Prep2,Calc.T,Calc.t,Support,Support2,Support_frac,Support2_frac,Promoter,Promoter_weight,Promoter2,Promoter2_weight,T,H2,O2,CO,H2O,CO2,CH4,TOS,F/W,conversion
134,Rh,2.0,0,0.0,WI,0,500,3.0,Al2O3,0,1.0,0.0,La,10.0,0,0.0,351.0,37.5,0.0,1.3,25.0,12.5,0.0,60.0,5.0,89.1
135,Ru,2.0,0,0.0,WI,0,500,3.0,Al2O3,0,1.0,0.0,La,10.0,0,0.0,149.0,37.5,0.0,1.3,25.0,12.5,0.0,60.0,5.0,1.78
136,Ru,2.0,0,0.0,WI,0,500,3.0,Al2O3,0,1.0,0.0,La,10.0,0,0.0,200.0,37.5,0.0,1.3,25.0,12.5,0.0,60.0,5.0,16.0
137,Ru,2.0,0,0.0,WI,0,500,3.0,Al2O3,0,1.0,0.0,La,10.0,0,0.0,250.0,37.5,0.0,1.3,25.0,12.5,0.0,60.0,5.0,97.0
138,Ru,2.0,0,0.0,WI,0,500,3.0,Al2O3,0,1.0,0.0,La,10.0,0,0.0,301.0,37.5,0.0,1.3,25.0,12.5,0.0,60.0,5.0,96.2
139,Ru,2.0,0,0.0,WI,0,500,3.0,Al2O3,0,1.0,0.0,La,10.0,0,0.0,351.0,37.5,0.0,1.3,25.0,12.5,0.0,60.0,5.0,92.6
140,Au,8.0,0,0.0,UGC,0,400,10.0,CeO2,0,1.0,0.0,La,10.0,0,0.0,125.0,0.0,0.0,2.0,10.7,0.0,0.0,60.0,1.5,16.1
141,Au,8.0,0,0.0,UGC,0,400,10.0,CeO2,0,1.0,0.0,La,10.0,0,0.0,149.0,0.0,0.0,2.0,10.7,0.0,0.0,60.0,1.5,37.3
142,Au,8.0,0,0.0,UGC,0,400,10.0,CeO2,0,1.0,0.0,La,10.0,0,0.0,200.0,0.0,0.0,2.0,10.7,0.0,0.0,60.0,1.5,74.5
143,Au,8.0,0,0.0,UGC,0,400,10.0,CeO2,0,1.0,0.0,La,10.0,0,0.0,249.0,0.0,0.0,2.0,10.7,0.0,0.0,60.0,1.5,89.8
144,Au,8.0,0,0.0,UGC,0,400,10.0,CeO2,0,1.0,0.0,La,10.0,0,0.0,301.0,0.0,0.0,2.0,10.7,0.0,0.0,60.0,1.5,94.6
145,Au,8.0,0,0.0,UGC,0,400,10.0,CeO2,0,1.0,0.0,La,10.0,0,0.0,350.0,0.0,0.0,2.0,10.7,0.0,0.0,60.0,1.5,97.3
146,Au,4.5,0,0.0,DP,0,400,10.0,CeO2,0,1.0,0.0,La,10.0,0,0.0,149.0,0.0,0.0,2.0,10.7,0.0,0.0,60.0,1.5,23.1
147,Au,4.5,0,0.0,DP,0,400,10.0,CeO2,0,1.0,0.0,La,10.0,0,0.0,199.0,0.0,0.0,2.0,10.7,0.0,0.0,60.0,1.5,53.1
148,Au,4.5,0,0.0,DP,0,400,10.0,CeO2,0,1.0,0.0,La,10.0,0,0.0,249.0,0.0,0.0,2.0,10.7,0.0,0.0,60.0,1.5,67.0
149,Au,4.5,0,0.0,DP,0,400,10.0,CeO2,0,1.0,0.0,La,10.0,0,0.0,301.0,0.0,0.0,2.0,10.7,0.0,0.0,60.0,1.5,78.8
150,Au,4.5,0,0.0,DP,0,400,10.0,CeO2,0,1.0,0.0,La,10.0,0,0.0,350.0,0.0,0.0,2.0,10.7,0.0,0.0,60.0,1.5,87.7
151,Au,3.0,0,0.0,DP,0,400,3.0,HAP,0,1.0,0.0,0,0.0,0,0.0,100.0,0.0,0.0,5.1,0.0,0.0,0.0,180.0,32.135,22.3
152,Au,3.0,0,0.0,DP,0,400,3.0,HAP,0,1.0,0.0,0,0.0,0,0.0,120.0,0.0,0.0,5.1,0.0,0.0,0.0,180.0,32.135,30.3
153,Au,3.0,0,0.0,DP,0,400,3.0,HAP,0,1.0,0.0,0,0.0,0,0.0,140.0,0.0,0.0,5.1,0.0,0.0,0.0,180.0,32.135,34.3
154,Au,3.0,0,0.0,DP,0,400,3.0,HAP,0,1.0,0.0,0,0.0,0,0.0,160.0,0.0,0.0,5.1,0.0,0.0,0.0,180.0,32.135,38.0
155,Au,3.0,0,0.0,DP,0,400,3.0,HAP,0,1.0,0.0,0,0.0,0,0.0,180.0,0.0,0.0,5.1,0.0,0.0,0.0,180.0,32.135,45.3
156,Au,3.0,0,0.0,DP,0,400,3.0,HAP,0,1.0,0.0,0,0.0,0,0.0,200.0,0.0,0.0,5.1,0.0,0.0,0.0,180.0,32.135,56.1
157,Au,3.0,0,0.0,DP,0,400,3.0,HAP,0,1.0,0.0,0,0.0,0,0.0,220.0,0.0,0.0,5.1,0.0,0.0,0.0,180.0,32.135,69.3
158,Au,3.0,0,0.0,DP,0,400,3.0,HAP,0,1.0,0.0,0,0.0,0,0.0,240.0,0.0,0.0,5.1,0.0,0.0,0.0,180.0,32.135,77.2
159,Au,3.0,0,0.0,DP,0,400,3.0,HAP,0,1.0,0.0,0,0.0,0,0.0,260.0,0.0,0.0,5.1,0.0,0.0,0.0,180.0,32.135,90.6
160,Au,3.0,0,0.0,DP,0,400,3.0,HAP,0,1.0,0.0,0,0.0,0,0.0,280.0,0.0,0.0,5.1,0.0,0.0,0.0,180.0,32.135,94.3
161,Au,3.0,0,0.0,DP,0,400,3.0,HAP,0,1.0,0.0,0,0.0,0,0.0,300.0,0.0,0.0,5.1,0.0,0.0,0.0,180.0,32.135,94.9
162,Au,3.0,0,0.0,DP,0,400,3.0,HAP,0,1.0,0.0,0,0.0,0,0.0,320.0,0.0,0.0,5.1,0.0,0.0,0.0,180.0,32.135,94.5
163,Ru,3.0,0,0.0,DP,0,400,3.0,HAP,0,1.0,0.0,0,0.0,0,0.0,100.0,0.0,0.0,5.1,0.0,0.0,0.0,180.0,32.135,0.422
164,Ru,3.0,0,0.0,DP,0,400,3.0,HAP,0,1.0,0.0,0,0.0,0,0.0,120.0,0.0,0.0,5.1,0.0,0.0,0.0,180.0,32.135,2.67
165,Ru,3.0,0,0.0,DP,0,400,3.0,HAP,0,1.0,0.0,0,0.0,0,0.0,140.0,0.0,0.0,5.1,0.0,0.0,0.0,180.0,32.135,5.53
166,Ru,3.0,0,0.0,DP,0,400,3.0,HAP,0,1.0,0.0,0,0.0,0,0.0,160.0,0.0,0.0,5.1,0.0,0.0,0.0,180.0,32.135,11.4
167,Ru,3.0,0,0.0,DP,0,400,3.0,HAP,0,1.0,0.0,0,0.0,0,0.0,180.0,0.0,0.0,5.1,0.0,0.0,0.0,180.0,32.135,19.2
168,Ru,3.0,0,0.0,DP,0,400,3.0,HAP,0,1.0,0.0,0,0.0,0,0.0,200.0,0.0,0.0,5.1,0.0,0.0,0.0,180.0,32.135,29.3
169,Ru,3.0,0,0.0,DP,0,400,3.0,HAP,0,1.0,0.0,0,0.0,0,0.0,220.0,0.0,0.0,5.1,0.0,0.0,0.0,180.0,32.135,37.4
170,Ru,3.0,0,0.0,DP,0,400,3.0,HAP,0,1.0,0.0,0,0.0,0,0.0,240.0,0.0,0.0,5.1,0.0,0.0,0.0,180.0,32.135,47.2
171,Ru,3.0,0,0.0,DP,0,400,3.0,HAP,0,1.0,0.0,0,0.0,0,0.0,260.0,0.0,0.0,5.1,0.0,0.0,0.0,180.0,32.135,53.3
172,Ru,3.0,0,0.0,DP,0,400,3.0,HAP,0,1.0,0.0,0,0.0,0,0.0,280.0,0.0,0.0,5.1,0.0,0.0,0.0,180.0,32.135,68.3
173,Ru,3.0,0,0.0,DP,0,400,3.0,HAP,0,1.0,0.0,0,0.0,0,0.0,300.0,0.0,0.0,5.1,0.0,0.0,0.0,180.0,32.135,80.9
174,Ru,3.0,0,0.0,DP,0,400,3.0,HAP,0,1.0,0.0,0,0.0,0,0.0,320.0,0.0,0.0,5.1,0.0,0.0,0.0,180.0,32.135,86.0
175,Au,3.0,0,0.0,DP,0,400,3.0,HAP,0,1.0,0.0,0,0.0,0,0.0,300.0,0.0,0.0,5.1,0.0,0.0,0.0,60.0,32.135,94.7
176,Au,3.0,0,0.0,DP,0,400,3.0,HAP,0,1.0,0.0,0,0.0,0,0.0,300.0,0.0,0.0,5.1,0.0,0.0,0.0,120.0,32.135,93.4
177,Au,3.0,0,0.0,DP,0,400,3.0,HAP,0,1.0,0.0,0,0.0,0,0.0,300.0,0.0,0.0,5.1,0.0,0.0,0.0,240.0,32.135,92.0
178,Au,3.0,0,0.0,DP,0,400,3.0,HAP,0,1.0,0.0,0,0.0,0,0.0,300.0,0.0,0.0,5.1,0.0,0.0,0.0,300.0,32.135,90.2
179,Au,3.0,0,0.0,DP,0,400,3.0,HAP,0,1.0,0.0,0,0.0,0,0.0,300.0,0.0,0.0,5.1,0.0,0.0,0.0,360.0,32.135,89.9
180,Au,3.0,0,0.0,DP,0,400,3.0,HAP,0,1.0,0.0,0,0.0,0,0.0,300.0,0.0,0.0,5.1,0.0,0.0,0.0,420.0,32.135,90.0
181,Au,3.0,0,0.0,DP,0,400,3.0,HAP,0,1.0,0.0,0,0.0,0,0.0,300.0,0.0,0.0,5.1,0.0,0.0,0.0,480.0,32.135,89.2
182,Au,3.0,0,0.0,DP,0,400,3.0,HAP,0,1.0,0.0,0,0.0,0,0.0,300.0,0.0,0.0,5.1,0.0,0.0,0.0,540.0,32.135,89.1
183,Au,3.0,0,0.0,DP,0,400,3.0,HAP,0,1.0,0.0,0,0.0,0,0.0,300.0,0.0,0.0,5.1,0.0,0.0,0.0,600.0,32.135,89.3
184,Au,3.0,0,0.0,DP,0,400,3.0,HAP,0,1.0,0.0,0,0.0,0,0.0,300.0,0.0,0.0,5.1,0.0,0.0,0.0,660.0,32.135,88.8
185,Au,3.0,0,0.0,DP,0,400,3.0,HAP,0,1.0,0.0,0,0.0,0,0.0,300.0,0.0,0.0,5.1,0.0,0.0,0.0,720.0,32.135,88.6
186,Au,3.0,0,0.0,DP,0,400,3.0,HAP,0,1.0,0.0,0,0.0,0,0.0,300.0,0.0,0.0,5.1,0.0,0.0,0.0,780.0,32.135,88.5
187,Au,3.0,0,0.0,DP,0,400,3.0,HAP,0,1.0,0.0,0,0.0,0,0.0,300.0,0.0,0.0,5.1,0.0,0.0,0.0,840.0,32.135,88.0
188,Au,3.0,0,0.0,DP,0,400,3.0,HAP,0,1.0,0.0,0,0.0,0,0.0,300.0,0.0,0.0,5.1,0.0,0.0,0.0,900.0,32.135,88.0
189,Au,3.0,0,0.0,DP,0,400,3.0,HAP,0,1.0,0.0,0,0.0,0,0.0,300.0,0.0,0.0,5.1,0.0,0.0,0.0,960.0,32.135,88.0
190,Au,3.0,0,0.0,DP,0,400,3.0,HAP,0,1.0,0.0,0,0.0,0,0.0,300.0,0.0,0.0,5.1,0.0,0.0,0.0,60.0,32.135,22.1
191,Au,3.0,0,0.0,DP,0,400,3.0,HAP,0,1.0,0.0,0,0.0,0,0.0,100.0,0.0,0.0,5.1,0.0,0.0,0.0,120.0,32.135,22.3
192,Au,3.0,0,0.0,DP,0,400,3.0,HAP,0,1.0,0.0,0,0.0,0,0.0,100.0,0.0,0.0,5.1,0.0,0.0,0.0,240.0,32.135,21.3
193,Au,3.0,0,0.0,DP,0,400,3.0,HAP,0,1.0,0.0,0,0.0,0,0.0,100.0,0.0,0.0,5.1,0.0,0.0,0.0,300.0,32.135,22.0
194,Au,3.0,0,0.0,DP,0,400,3.0,HAP,0,1.0,0.0,0,0.0,0,0.0,100.0,0.0,0.0,5.1,0.0,0.0,0.0,360.0,32.135,22.2
195,Au,3.0,0,0.0,DP,0,400,3.0,HAP,0,1.0,0.0,0,0.0,0,0.0,100.0,0.0,0.0,5.1,0.0,0.0,0.0,420.0,32.135,21.5
196,Au,3.0,0,0.0,DP,0,400,3.0,HAP,0,1.0,0.0,0,0.0,0,0.0,100.0,0.0,0.0,5.1,0.0,0.0,0.0,480.0,32.135,20.9
197,Au,3.0,0,0.0,DP,0,400,3.0,HAP,0,1.0,0.0,0,0.0,0,0.0,100.0,0.0,0.0,5.1,0.0,0.0,0.0,540.0,32.135,21.2
198,Au,3.0,0,0.0,DP,0,400,3.0,HAP,0,1.0,0.0,0,0.0,0,0.0,100.0,0.0,0.0,5.1,0.0,0.0,0.0,600.0,32.135,20.6
199,Au,3.0,0,0.0,DP,0,400,3.0,HAP,0,1.0,0.0,0,0.0,0,0.0,100.0,0.0,0.0,5.1,0.0,0.0,0.0,660.0,32.135,21.6
200,Au,3.0,0,0.0,DP,0,400,3.0,HAP,0,1.0,0.0,0,0.0,0,0.0,100.0,0.0,0.0,5.1,0.0,0.0,0.0,720.0,32.135,20.8
201,Au,3.0,0,0.0,DP,0,400,3.0,HAP,0,1.0,0.0,0,0.0,0,0.0,100.0,0.0,0.0,5.1,0.0,0.0,0.0,780.0,32.135,20.9
202,Au,3.0,0,0.0,DP,0,400,3.0,HAP,0,1.0,0.0,0,0.0,0,0.0,100.0,0.0,0.0,5.1,0.0,0.0,0.0,840.0,32.135,20.5
203,Au,3.0,0,0.0,DP,0,400,3.0,HAP,0,1.0,0.0,0,0.0,0,0.0,100.0,0.0,0.0,5.1,0.0,0.0,0.0,900.0,32.135,20.6
204,Au,3.0,0,0.0,DP,0,400,3.0,HAP,0,1.0,0.0,0,0.0,0,0.0,100.0,0.0,0.0,5.1,0.0,0.0,0.0,960.0,32.135,20.5
205,Ru,3.0,0,0.0,DP,0,400,3.0,HAP,0,1.0,0.0,0,0.0,0,0.0,340.0,0.0,0.0,5.1,0.0,0.0,0.0,180.0,32.135,89.0
206,Ru,3.0,0,0.0,DP,0,400,3.0,HAP,0,1.0,0.0,0,0.0,0,0.0,360.0,0.0,0.0,5.1,0.0,0.0,0.0,180.0,32.135,96.6
207,Ru,3.0,0,0.0,DP,0,400,3.0,HAP,0,1.0,0.0,0,0.0,0,0.0,380.0,0.0,0.0,5.1,0.0,0.0,0.0,180.0,32.135,97.0
208,Ru,3.0,0,0.0,DP,0,400,3.0,HAP,0,1.0,0.0,0,0.0,0,0.0,400.0,0.0,0.0,5.1,0.0,0.0,0.0,180.0,32.135,96.5
209,Pt,1.0,0,0.0,IWI,0,400,2.0,CeO2,0,1.0,0.0,0,0.0,0,0.0,250.0,42.0,0.0,1.6,52.0,0.0,0.0,60.0,0.0115,98.6
210,Pt,1.0,0,0.0,IWI,0,400,2.0,CeO2,0,1.0,0.0,0,0.0,0,0.0,300.0,42.0,0.0,1.6,52.0,0.0,0.0,60.0,0.0115,94.4
211,Pt,1.0,0,0.0,IWI,0,400,2.0,CeO2,0,1.0,0.0,0,0.0,0,0.0,350.0,42.0,0.0,1.6,52.0,0.0,0.0,60.0,0.0115,90.6
212,Au,1.0,0,0.0,HDP,0,400,2.0,CeO2,0,1.0,0.0,0,0.0,0,0.0,250.0,42.0,0.0,1.6,52.0,0.0,0.0,60.0,0.0115,11.3
213,Au,1.0,0,0.0,HDP,0,400,2.0,CeO2,0,1.0,0.0,0,0.0,0,0.0,300.0,42.0,0.0,1.6,52.0,0.0,0.0,60.0,0.0115,25.5
214,Au,1.0,0,0.0,HDP,0,400,2.0,CeO2,0,1.0,0.0,0,0.0,0,0.0,350.0,42.0,0.0,1.6,52.0,0.0,0.0,60.0,0.0115,48.2
215,Pt,1.0,0,0.0,IWI,0,400,2.0,CeO2,0,1.0,0.0,0,0.0,0,0.0,200.0,42.0,0.0,1.6,52.0,0.0,0.0,60.0,0.00578,2.17
216,Pt,1.0,0,0.0,IWI,0,400,2.0,CeO2,0,1.0,0.0,0,0.0,0,0.0,250.0,42.0,0.0,1.6,52.0,0.0,0.0,60.0,0.00578,15.7
217,Pt,1.0,0,0.0,IWI,0,400,2.0,CeO2,0,1.0,0.0,0,0.0,0,0.0,300.0,42.0,0.0,1.6,52.0,0.0,0.0,60.0,0.00578,39.6
218,Pt,1.0,0,0.0,IWI,0,400,2.0,CeO2,0,1.0,0.0,0,0.0,0,0.0,350.0,42.0,0.0,1.6,52.0,0.0,0.0,60.0,0.00578,57.8
219,Pt,1.0,0,0.0,WI,0,500,1.0,ZEO,0,1.0,0.0,0,0.0,0,0.0,81.9,37.0,1.0,0.5,5.0,18.0,0.0,60.0,1.5,13.3
220,Pt,1.0,0,0.0,WI,0,500,1.0,ZEO,0,1.0,0.0,0,0.0,0,0.0,103.0,37.0,1.0,0.5,5.0,18.0,0.0,60.0,1.5,14.5
221,Pt,1.0,0,0.0,WI,0,500,1.0,ZEO,0,1.0,0.0,0,0.0,0,0.0,124.0,37.0,1.0,0.5,5.0,18.0,0.0,60.0,1.5,11.2
222,Pt,1.0,0,0.0,WI,0,500,1.0,ZEO,0,1.0,0.0,0,0.0,0,0.0,145.0,37.0,1.0,0.5,5.0,18.0,0.0,60.0,1.5,18.9
223,Pt,1.0,0,0.0,WI,0,500,1.0,ZEO,0,1.0,0.0,0,0.0,0,0.0,164.0,37.0,1.0,0.5,5.0,18.0,0.0,60.0,1.5,66.1
224,Pt,1.0,0,0.0,WI,0,500,1.0,ZEO,0,1.0,0.0,0,0.0,0,0.0,184.0,37.0,1.0,0.5,5.0,18.0,0.0,60.0,1.5,99.9
225,Pt,1.0,0,0.0,WI,0,500,1.0,ZEO,0,1.0,0.0,0,0.0,0,0.0,203.0,37.0,1.0,0.5,5.0,18.0,0.0,60.0,1.5,99.6
226,Pt,1.0,0,0.0,WI,0,500,1.0,ZEO,0,1.0,0.0,0,0.0,0,0.0,223.0,37.0,1.0,0.5,5.0,18.0,0.0,60.0,1.5,99.6
227,Pt,1.0,0,0.0,WI,0,500,1.0,ZEO,0,1.0,0.0,0,0.0,0,0.0,243.0,37.0,1.0,0.5,5.0,18.0,0.0,60.0,1.5,99.1
228,Pt,1.0,0,0.0,WI,0,500,1.0,ZEO,0,1.0,0.0,0,0.0,0,0.0,262.0,37.0,1.0,0.5,5.0,18.0,0.0,60.0,1.5,97.7
229,Pt,1.0,0,0.0,WI,0,500,1.0,ZEO,0,1.0,0.0,0,0.0,0,0.0,280.0,37.0,1.0,0.5,5.0,18.0,0.0,60.0,1.5,95.3
230,Pt,1.0,0,0.0,WI,0,500,1.0,ZEO,0,1.0,0.0,0,0.0,0,0.0,298.0,37.0,1.0,0.5,5.0,18.0,0.0,60.0,1.5,89.2
231,Pt,1.0,0,0.0,WI,0,500,1.0,ZEO,0,1.0,0.0,0,0.0,0,0.0,82.0,37.0,0.75,0.5,5.0,18.0,0.0,60.0,1.5,3.64
232,Pt,1.0,0,0.0,WI,0,500,1.0,ZEO,0,1.0,0.0,0,0.0,0,0.0,103.0,37.0,0.75,0.5,5.0,18.0,0.0,60.0,1.5,8.65
233,Pt,1.0,0,0.0,WI,0,500,1.0,ZEO,0,1.0,0.0,0,0.0,0,0.0,110.0,37.0,0.75,0.5,5.0,18.0,0.0,60.0,1.5,12.8
234,Pt,1.0,0,0.0,WI,0,500,1.0,ZEO,0,1.0,0.0,0,0.0,0,0.0,124.0,37.0,0.75,0.5,5.0,18.0,0.0,60.0,1.5,25.6
235,Pt,1.0,0,0.0,WI,0,500,1.0,ZEO,0,1.0,0.0,0,0.0,0,0.0,145.0,37.0,0.75,0.5,5.0,18.0,0.0,60.0,1.5,33.6
236,Pt,1.0,0,0.0,WI,0,500,1.0,ZEO,0,1.0,0.0,0,0.0,0,0.0,164.0,37.0,0.75,0.5,5.0,18.0,0.0,60.0,1.5,48.0
237,Pt,1.0,0,0.0,WI,0,500,1.0,ZEO,0,1.0,0.0,0,0.0,0,0.0,185.0,37.0,0.75,0.5,5.0,18.0,0.0,60.0,1.5,100.0
238,Pt,1.0,0,0.0,WI,0,500,1.0,ZEO,0,1.0,0.0,0,0.0,0,0.0,203.0,37.0,0.75,0.5,5.0,18.0,0.0,60.0,1.5,99.3
239,Pt,1.0,0,0.0,WI,0,500,1.0,ZEO,0,1.0,0.0,0,0.0,0,0.0,223.0,37.0,0.75,0.5,5.0,18.0,0.0,60.0,1.5,98.5
240,Pt,1.0,0,0.0,WI,0,500,1.0,ZEO,0,1.0,0.0,0,0.0,0,0.0,243.0,37.0,0.75,0.5,5.0,18.0,0.0,60.0,1.5,96.9
241,Pt,1.0,0,0.0,WI,0,500,1.0,ZEO,0,1.0,0.0,0,0.0,0,0.0,262.0,37.0,0.75,0.5,5.0,18.0,0.0,60.0,1.5,93.0
242,Pt,1.0,0,0.0,WI,0,500,1.0,ZEO,0,1.0,0.0,0,0.0,0,0.0,280.0,37.0,0.75,0.5,5.0,18.0,0.0,60.0,1.5,87.0
243,Pt,1.0,0,0.0,WI,0,500,1.0,ZEO,0,1.0,0.0,0,0.0,0,0.0,298.0,37.0,0.75,0.5,5.0,18.0,0.0,60.0,1.5,75.3
244,Pt,1.0,0,0.0,WI,0,500,1.0,ZEO,0,1.0,0.0,0,0.0,0,0.0,82.0,37.0,0.5,0.5,5.0,18.0,0.0,60.0,1.5,6.96
245,Pt,1.0,0,0.0,WI,0,500,1.0,ZEO,0,1.0,0.0,0,0.0,0,0.0,103.0,37.0,0.5,0.5,5.0,18.0,0.0,60.0,1.5,9.48
246,Pt,1.0,0,0.0,WI,0,500,1.0,ZEO,0,1.0,0.0,0,0.0,0,0.0,123.0,37.0,0.5,0.5,5.0,18.0,0.0,60.0,1.5,29.7
247,Pt,1.0,0,0.0,WI,0,500,1.0,ZEO,0,1.0,0.0,0,0.0,0,0.0,144.0,37.0,0.5,0.5,5.0,18.0,0.0,60.0,1.5,41.7
248,Pt,1.0,0,0.0,WI,0,500,1.0,ZEO,0,1.0,0.0,0,0.0,0,0.0,164.0,37.0,0.5,0.5,5.0,18.0,0.0,60.0,1.5,56.1
249,Pt,1.0,0,0.0,WI,0,500,1.0,ZEO,0,1.0,0.0,0,0.0,0,0.0,185.0,37.0,0.5,0.5,5.0,18.0,0.0,60.0,1.5,63.0
250,Pt,1.0,0,0.0,WI,0,500,1.0,ZEO,0,1.0,0.0,0,0.0,0,0.0,203.0,37.0,0.5,0.5,5.0,18.0,0.0,60.0,1.5,59.4
251,Pt,1.0,0,0.0,WI,0,500,1.0,ZEO,0,1.0,0.0,0,0.0,0,0.0,223.0,37.0,0.5,0.5,5.0,18.0,0.0,60.0,1.5,56.4
252,Pt,1.0,0,0.0,WI,0,500,1.0,ZEO,0,1.0,0.0,0,0.0,0,0.0,243.0,37.0,0.5,0.5,5.0,18.0,0.0,60.0,1.5,53.7
253,Pt,1.0,0,0.0,WI,0,500,1.0,ZEO,0,1.0,0.0,0,0.0,0,0.0,262.0,37.0,0.5,0.5,5.0,18.0,0.0,60.0,1.5,47.0
254,Pt,1.0,0,0.0,WI,0,500,1.0,ZEO,0,1.0,0.0,0,0.0,0,0.0,280.0,37.0,0.5,0.5,5.0,18.0,0.0,60.0,1.5,39.0
255,Pt,1.0,0,0.0,WI,0,500,1.0,ZEO,0,1.0,0.0,0,0.0,0,0.0,299.0,37.0,0.5,0.5,5.0,18.0,0.0,60.0,1.5,30.2
256,Pt,1.0,0,0.0,WI,0,500,1.0,ZEO,0,1.0,0.0,0,0.0,0,0.0,82.3,37.0,1.0,0.5,5.0,18.0,0.0,60.0,0.75,8.51
257,Pt,1.0,0,0.0,WI,0,500,1.0,ZEO,0,1.0,0.0,0,0.0,0,0.0,103.0,37.0,1.0,0.5,5.0,18.0,0.0,60.0,0.75,13.6
258,Pt,1.0,0,0.0,WI,0,500,1.0,ZEO,0,1.0,0.0,0,0.0,0,0.0,124.0,37.0,1.0,0.5,5.0,18.0,0.0,60.0,0.75,15.9
259,Pt,1.0,0,0.0,WI,0,500,1.0,ZEO,0,1.0,0.0,0,0.0,0,0.0,164.0,37.0,1.0,0.5,5.0,18.0,0.0,60.0,0.75,57.8
260,Pt,1.0,0,0.0,WI,0,500,1.0,ZEO,0,1.0,0.0,0,0.0,0,0.0,185.0,37.0,1.0,0.5,5.0,18.0,0.0,60.0,0.75,79.8
261,Pt,1.0,0,0.0,WI,0,500,1.0,ZEO,0,1.0,0.0,0,0.0,0,0.0,223.0,37.0,1.0,0.5,5.0,18.0,0.0,60.0,0.75,98.5
262,Pt,1.0,0,0.0,WI,0,500,1.0,ZEO,0,1.0,0.0,0,0.0,0,0.0,243.0,37.0,1.0,0.5,5.0,18.0,0.0,60.0,0.75,96.3
263,Pt,1.0,0,0.0,WI,0,500,1.0,ZEO,0,1.0,0.0,0,0.0,0,0.0,262.0,37.0,1.0,0.5,5.0,18.0,0.0,60.0,0.75,94.3
264,Pt,1.0,0,0.0,WI,0,500,1.0,ZEO,0,1.0,0.0,0,0.0,0,0.0,280.0,37.0,1.0,0.5,5.0,18.0,0.0,60.0,0.75,90.9
265,Pt,1.0,0,0.0,WI,0,500,1.0,ZEO,0,1.0,0.0,0,0.0,0,0.0,298.0,37.0,1.0,0.5,5.0,18.0,0.0,60.0,0.75,83.3
266,Pt,1.0,0,0.0,WI,0,500,1.0,ZEO,0,1.0,0.0,0,0.0,0,0.0,82.4,37.0,1.0,0.5,5.0,18.0,0.0,60.0,0.375,3.14
267,Pt,1.0,0,0.0,WI,0,500,1.0,ZEO,0,1.0,0.0,0,0.0,0,0.0,103.0,37.0,1.0,0.5,5.0,18.0,0.0,60.0,0.375,5.15
268,Pt,1.0,0,0.0,WI,0,500,1.0,ZEO,0,1.0,0.0,0,0.0,0,0.0,124.0,37.0,1.0,0.5,5.0,18.0,0.0,60.0,0.375,6.86
269,Pt,1.0,0,0.0,WI,0,500,1.0,ZEO,0,1.0,0.0,0,0.0,0,0.0,145.0,37.0,1.0,0.5,5.0,18.0,0.0,60.0,0.375,9.99
270,Pt,1.0,0,0.0,WI,0,500,1.0,ZEO,0,1.0,0.0,0,0.0,0,0.0,164.0,37.0,1.0,0.5,5.0,18.0,0.0,60.0,0.375,24.4
271,Pt,1.0,0,0.0,WI,0,500,1.0,ZEO,0,1.0,0.0,0,0.0,0,0.0,185.0,37.0,1.0,0.5,5.0,18.0,0.0,60.0,0.375,48.7
272,Pt,1.0,0,0.0,WI,0,500,1.0,ZEO,0,1.0,0.0,0,0.0,0,0.0,203.0,37.0,1.0,0.5,5.0,18.0,0.0,60.0,0.375,97.6
273,Pt,1.0,0,0.0,WI,0,500,1.0,ZEO,0,1.0,0.0,0,0.0,0,0.0,243.0,37.0,1.0,0.5,5.0,18.0,0.0,60.0,0.375,99.9
274,Pt,1.0,0,0.0,WI,0,500,1.0,ZEO,0,1.0,0.0,0,0.0,0,0.0,262.0,37.0,1.0,0.5,5.0,18.0,0.0,60.0,0.375,99.1
275,Pt,1.0,0,0.0,WI,0,500,1.0,ZEO,0,1.0,0.0,0,0.0,0,0.0,280.0,37.0,1.0,0.5,5.0,18.0,0.0,60.0,0.375,98.0
276,Pt,1.0,0,0.0,WI,0,500,1.0,ZEO,0,1.0,0.0,0,0.0,0,0.0,298.0,37.0,1.0,0.5,5.0,18.0,0.0,60.0,0.375,94.9
277,Pt,1.0,0,0.0,WI,0,500,1.0,ZEO,0,1.0,0.0,0,0.0,0,0.0,82.4,37.0,1.0,0.5,5.0,18.0,0.0,60.0,0.187,0.0
278,Pt,1.0,0,0.0,WI,0,500,1.0,ZEO,0,1.0,0.0,0,0.0,0,0.0,103.0,37.0,1.0,0.5,5.0,18.0,0.0,60.0,0.187,0.06
279,Pt,1.0,0,0.0,WI,0,500,1.0,ZEO,0,1.0,0.0,0,0.0,0,0.0,124.0,37.0,1.0,0.5,5.0,18.0,0.0,60.0,0.187,4.32
280,Pt,1.0,0,0.0,WI,0,500,1.0,ZEO,0,1.0,0.0,0,0.0,0,0.0,145.0,37.0,1.0,0.5,5.0,18.0,0.0,60.0,0.187,5.19
281,Pt,1.0,0,0.0,WI,0,500,1.0,ZEO,0,1.0,0.0,0,0.0,0,0.0,164.0,37.0,1.0,0.5,5.0,18.0,0.0,60.0,0.187,21.9
